word,frequency
nagbarko,1
nagbasa,6
nagbasabasa,1
nagbasag,1
nagbata,1
nagbato,2
nagbawal,1
nagbawas,2
nagbayad,3
nagbayla,1
nagbebenta,18
nagbebeybisit,1
nagbebreak,2
nagbenta,1
nagbeyk,3
nagbibigay,41
nagbibigaydaan,2
nagbibigaykatwiran,1
nagbibigkis,2
nagbibilang,3
nagbibilin,1
nagbibilyar,1
nagbibiro,4
nagbibiruan,1
nagbibisekleta,1
nagbibisikleta,2
nagbibyahe,1
nagbida,1
nagbigay,81
nagbigaybabala,1
nagbigaydaan,1
nagbigaydahilan,1
nagbigaydiin,2
nagbigayinspirasyon,1
nagbigti,1
nagbihis,4
nagbiko,1
nagbilad,1
nagbiro,1
nagbitiw,8
nagbiyabiyahe,4
nagbiyabiyahet,1
nagbiyabiyahey,1
nagbiyahe,7
nagboboluntaryo,1
nagbobowling,1
nagboling,1
nagbolontaryo,1
nagboluntaryo,2
nagbomba,2
nagbooboot,1
nagboot,1
nagbranch,1
nagbreakdown,1
nagbred,1
nagbrownout,1
nagbubble,1
nagbubuhay,1
nagbubukang,1
nagbubukas,1
nagbubuko,2
nagbubunga,2
nagbubunsod,1
nagbubunyi,1
nagbubuo,1
nagbubura,1
nagbubus,3
nagbubuwis,1
nagbuga,1
nagbugagah,1
nagbuhat,1
nagbuhos,3
nagbukas,9
nagbuko,2
nagbunga,7
nagbuno,2
nagbunsod,7
nagbuntis,1
nagbunyag,4
nagbuo,1
nagcclash,1
nagcecellphone,1
nagchachat,5
nagchampion,1
nagchat,1
nagchecheck,1
nagclick,1
nagcocode,1
nagcollege,1
nagcomment,3
nagconfess,1
nagcracram,1
nagcreate,1
nagdaan,3
nagdaang,4
nagdadala,23
nagdadalamhati,2
nagdadalamhatisiya,1
nagdadalangtao,1
nagdadalawangisip,1
nagdadaldalan,2
nagdadancing,1
nagdadaos,1
nagdadrive,1
nagdagdag,6
nagdagsa,1
nagdahilan,1
nagdal,1
nagdala,20
nagdalamhati,2
nagdalawangisip,1
nagdamit,1
nagdamot,1
nagdaos,2
nagdaranas,2
nagdarasal,2
nagdasal,2
nagdawit,1
nagdebelop,2
nagdedekorasyon,1
nagdedelete,1
nagdedemanda,1
nagdedesisyon,2
nagdedetalye,2
nagdeklara,7
nagdelete,1
nagdemanda,1
nagdesisyon,9
nagdesisyong,2
nagdidiin,1
nagdidilim,1
nagdidinuguan,1
nagdidisisyon,1
nagdikit,2
nagdilim,1
nagdirect,1
nagdirekta,1
nagdiriwang,2
nagdisisyon,3
nagdiskusyon,3
nagdiwang,1
nagdokumento,1
nagdrodroga,2
nagdropout,1
nagduda,2
nagdudrums,1
nagdududa,5
nagdudugtong,2
nagdudulot,16
nagdudutsa,1
nagdulot,31
nagdurog,1
nagdurusa,3
nagdusa,6
nagdutsa,3
nagdyajogging,1
nagdyudyus,1
nagedisisyon,1
nageebolb,2
nageebolusyon,1
nageeclair,1
nageehersisyong,1
nageeksersays,1
nageemote,1
nageendorso,1
nageenjoy,1
nageerror,1
nageksperimento,2
nagenglish,2
nagenjoy,2
nagensayo,1
nagestima,1
nagetichinames,1
nagets,2
nagexpect,1
nagexpire,1
naggagapas,1
naggagatas,1
naggagawa,1
naggala,1
naggigitara,1
naggreet,1
naggrocery,1
naggugoodbye,1
naggygym,1
naghabla,2
naghabol,1
naghagis,3
naghahabla,2
naghahabol,4
naghahadlang,1
naghahakot,1
naghahalaga,1
naghahalikan,1
naghahalo,1
naghahalohalo,1
naghahamburger,1
naghahamok,1
naghahanap,43
naghahanapbuhay,1
naghahanda,10
naghahangad,2
naghahapon,1
naghahapunan,5
naghahari,4
naghahasik,1
naghahati,1
naghahatid,3
naghahating,1
naghahawak,1
naghahayag,1
naghahotdog,1
naghain,2
naghaka,1
naghalal,1
naghalikan,1
naghalo,1
naghanap,4
naghanda,4
naghangad,1
naghantong,1
naghapunan,5
nagharang,1
nagharap,3
naghari,1
naghati,1
naghatid,4
naghatol,1
naghayag,7
nagheart,1
naghibernate,1
naghigpit,1
naghihikayat,2
naghihilom,2
naghihimagsik,2
naghihinagpis,1
naghihinala,1
naghihintay,26
naghihirap,5
naghihiyaw,1
naghikahos,1
naghimuk,1
naghinanakit,2
naghingi,1
naghintay,25
naghirap,1
naghiwalay,4
naghohost,1
naghrim,1
naghubad,7
naghugas,3
naghuhubad,1
naghuhugas,1
naghuhukay,1
naghuhulog,1
naghumindig,1
nagiba,5
nagiging,52
nagigising,1
nagigisng,1
nagihaw,2
nagiiba,7
nagiibaiba,1
nagiihaw,4
nagiikot,1
nagiimbak,1
nagiimbento,1
nagiimbestiga,3
nagiimbistiga,1
nagiimbita,1
nagiingat,2
nagiingay,2
nagiingles,1
nagiinit,2
nagiinom,3
nagiinquire,2
nagiintsik,1
nagiipon,1
nagiisa,16
nagiisang,21
nagiisip,2
nagiiski,1
nagiisnow,1
nagiispageti,3
nagiiyak,2
nagimadyin,1
nagimbak,1
nagimbal,1
nagimbento,2
nagimbestiga,2
nagimbita,1
nagingles,1
nagintervene,1
naginuman,2
nagipon,1
nagising,18
nagisip,1
nagiskedyul,1
nagiski,2
nagisolate,1
nagispageti,4
nagisyu,4
nagitla,2
nagiwan,21
nagiwang,1
nagiyakan,1
nagjojoke,1
nagka,6
nagkaanak,3
nagkababy,1
nagkabit,1
nagkabulutong,1
nagkacatcall,1
nagkacovid,1
nagkadyowa,1
nagkaganito,2
nagkagatas,1
nagkagulo,2
nagkahapon,6
nagkahawaan,1
nagkahiwalay,1
nagkaila,1
nagkainan,1
nagkaintindihan,1
nagkaisa,2
nagkaka,1
nagkakabag,2
nagkakabisa,2
nagkakabit,1
nagkakabuholbuhol,1
nagkakagulo,1
nagkakagulong,2
nagkakagusto,2
nagkakahalaga,20
nagkakahiyaan,1
nagkakahuli,1
nagkakaiba,5
nagkakaila,1
nagkakaisang,16
nagkakait,1
nagkakalaman,1
nagkakalamay,1
nagkakalat,1
nagkakalipumpon,1
nagkakaloob,4
nagkakamali,4
nagkakamot,1
nagkakampanya,1
nagkakamping,1
nagkakanela,1
nagkakanin,2
nagkakanlong,1
nagkakantahan,1
nagkakantootan,1
nagkakantutan,1
nagkakapareha,1
nagkakape,2
nagkakaproblem,1
nagkakaproblema,1
nagkakaraoke,1
nagkakarate,1
nagkakaroon,12
nagkakasakit,1
nagkakasama,1
nagkakaso,1
nagkakasundo,1
nagkakatotoo,1
nagkakatukaan,1
nagkakatuluyan,1
nagkakaulam,1
nagkakayod,10
nagkaklase,1
nagkakumplikasyon,1
nagkakuryente,1
nagkalat,5
nagkalesa,13
nagkaloob,2
nagkamal,1
nagkamali,12
nagkamaling,2
nagkamay,1
nagkamedalya,1
nagkamit,9
nagkamping,1
nagkandila,1
nagkanin,1
nagkansela,2
nagkantutan,1
nagkapagkain,1
nagkape,2
nagkapisikalan,1
nagkaproblema,1
nagkarekord,1
nagkaron,2
nagkaroo,1
nagkaroon,110
nagkaroong,1
nagkasabaysabay,1
nagkasakit,15
nagkasal,1
nagkasala,8
nagkasipon,2
nagkasundo,6
nagkataon,5
nagkataong,2
nagkatechnical,1
nagkatigdas,2
nagkatinginan,1
nagkatotoo,1
nagkaumaga,6
nagkausap,1
nagkautang,1
nagkecrave,1
nagkekeso,2
nagkekeyk,1
nagkikikisay,1
nagkikilawin,1
nagkikinilaw,1
nagkikiskisan,1
nagkikita,3
nagkikitakita,1
nagkiskis,1
nagkita,12
nagko,1
nagkocotton,1
nagkokodswits,1
nagkokonek,1
nagkomento,10
nagkontra,1
nagkopyahan,1
nagkukrus,1
nagkukulang,1
nagkukulitan,2
nagkukulo,1
nagkukumpuni,1
nagkukung,1
nagkukunwari,1
nagkukutsinta,1
nagkulang,3
nagkumander,1
nagkumento,1
nagkumpirma,5
nagkunwari,1
nagkunyari,1
nagkuquarry,1
nagkutsinta,1
nagkuwentuhan,1
nagkwekwento,1
nagkwento,2
naglaan,1
naglaban,3
naglabas,19
naglabasan,2
naglaga,1
naglagay,13
naglahad,1
naglaho,3
naglakad,19
naglakadlakad,1
naglakbay,26
naglalaba,1
naglalaban,1
naglalabas,6
naglalag,1
naglalagak,1
naglalagari,1
naglalagay,5
naglalagi,1
naglalahad,4
naglalakad,25
naglalakbay,11
naglalako,1
naglalaman,22
naglalambing,1
naglalandian,1
naglalangib,1
naglalangoy,1
naglalarawan,8
naglalarawang,1
naglalaro,34
naglalason,1
naglalathala,1
naglalaway,2
naglalayag,4
naglalayon,3
naglalayong,6
naglampaso,1
naglanding,2
naglangoy,1
naglapag,1
naglaplapan,1
naglarawa,1
naglarawan,3
naglaro,13
naglatag,2
naglathala,7
naglayag,3
nagleletseplan,1
naglibot,1
nagligo,1
nagligtas,2
naglikom,1
naglilibing,1
naglilibot,2
nagliligo,2
nagliligtas,3
naglilikat,1
naglilimos,1
naglilimunada,1
naglilingkod,4
naglilinis,6
nagliliparan,1
naglilista,1
naglilitis,2
naglilitson,1
nagliliwanag,1
nagliliyab,3
naglimbag,2
naglingkod,5
naglinis,7
naglipana,1
naglipat,1
naglivestream,1
nagllq,1
nagloloading,1
nagloloko,1
naglolongganisa,1
naglugaw,2
nagluluksa,1
naglulumpiya,1
naglulurk,2
nagluluto,90
naglunsad,9
nagluto,28
nagluwat,1
nagma,2
nagmadali,3
nagmadaling,5
nagmahal,2
nagmakiusap,1
nagmamaasim,1
nagmamacaroni,1
nagmamadali,12
nagmamadaling,7
nagmamagaling,1
nagmamahal,4
nagmamahalan,1
nagmamakaawa,2
nagmamaktol,2
nagmamalasakit,5
nagmamaliit,1
nagmamalinis,2
nagmamaneho,17
nagmamanifest,1
nagmamantikilya,1
nagmamapuri,3
nagmamasid,5
nagmamasipag,1
nagmamataas,1
nagmamatyag,1
nagmamayari,5
nagmana,1
nagmaneho,7
nagmanipula,1
nagmarcos,1
nagmartsa,5
nagmatyag,1
nagmemerkado,3
nagmigrate,1
nagmistulang,1
nagmo,1
nagmomotor,1
nagmukha,3
nagmukhang,2
nagmukmok,2
nagmukukha,1
nagmula,21
nagmulta,1
nagmumukhang,2
nagmumukmok,1
nagmumula,5
nagmumungkahi,3
nagmumunukala,1
nagmumura,3
nagmumurang,2
nagmungkahi,7
nagnakaw,8
nagnanais,18
nagnanakaw,4
nagngangalang,2
nagngangalit,1
nagninilagang,1
nagniningning,3
nagniyeniyebe,2
nagnotif,2
nagobertaym,3
nagobserba,1
nagofficer,1
nagoobserve,1
nagoonline,1
nagoopera,2
nagoorganisa,1
nagorder,4
nagornokarabakh,3
nagpa,2
nagpaabot,1
nagpaalaala,1
nagpaalala,1
nagpaalam,10
nagpaalarma,1
nagpababa,1
nagpabagal,1
nagpabaha,1
nagpabahala,1
nagpabalik,1
nagpabalikbalik,1
nagpabaya,1
nagpabayad,1
nagpabidding,1
nagpabook,1
nagpabudol,1
nagpabuntis,1
nagpadagdag,1
nagpadaig,1
nagpadala,27
nagpaenroll,1
nagpagabi,1
nagpagal,1
nagpagalagala,1
nagpagawa,2
nagpagupit,2
nagpahayag,62
nagpahinga,3
nagpahinto,1
nagpahintulot,1
nagpahiram,2
nagpahiwatig,6
nagpahuli,1
nagpaikotikot,3
nagpainit,1
nagpaiyak,1
nagpakaba,1
nagpakalakas,1
nagpakalasing,1
nagpakalat,2
nagpakamatay,6
nagpakanlong,1
nagpakasal,3
nagpakatotoo,1
nagpakilala,1
nagpakilalang,1
nagpakita,24
nagpakitang,1
nagpakuha,1
nagpakulay,2
nagpalabas,15
nagpalagay,1
nagpalakadlakad,1
nagpalakas,3
nagpalaki,4
nagpalakpak,1
nagpalala,3
nagpalapit,1
nagpalaya,1
nagpaligsahan,2
nagpaliit,2
nagpalit,4
nagpalitan,2
nagpalitang,1
nagpalitaw,1
nagpaliwanag,6
nagpalubuha,1
nagpamahal,1
nagpanatili,1
nagpandesal,1
nagpang,1
nagpangako,1
nagpanggap,1
nagpangkat,1
nagpaningas,1
nagpanukala,4
nagpaospital,1
nagpapa,3
nagpapaalam,1
nagpapaaral,2
nagpapabagsak,1
nagpapabahagi,1
nagpapabalik,1
nagpapabili,1
nagpapadala,6
nagpapadali,1
nagpapagaan,1
nagpapagaling,2
nagpapagod,1
nagpapahayag,5
nagpapahinga,1
nagpapahintulot,10
nagpapahirap,5
nagpapahiwatig,9
nagpapainit,1
nagpapaiyak,2
nagpapajama,2
nagpapakaalila,1
nagpapakababa,1
nagpapakaburo,1
nagpapakahirap,1
nagpapakain,3
nagpapakalat,1
nagpapakamatay,12
nagpapakatanga,1
nagpapakilala,3
nagpapakilalang,1
nagpapakita,42
nagpapakitang,2
nagpapakulay,1
nagpapakumbo,1
nagpapakyut,1
nagpapalabas,4
nagpapalahi,1
nagpapalakas,3
nagpapalaki,5
nagpapalawak,1
nagpapalimos,1
nagpapalista,1
nagpapalit,4
nagpapalitan,1
nagpapalitaw,1
nagpapaliwanag,4
nagpapalutang,1
nagpapaluwang,1
nagpapamigay,1
nagpapanatili,3
nagpapandesal,1
nagpapanggap,1
nagpapangkat,1
nagpapanic,1
nagpapaniwala,1
nagpapansin,1
nagpapansit,1
nagpapanukalang,1
nagpapapalo,1
nagpapapansin,4
nagpapapayat,1
nagpaparatang,2
nagpaparty,1
nagpaparusa,1
nagpapasabi,1
nagpapasabog,1
nagpapasalamat,7
nagpapasasa,1
nagpapasaya,1
nagpapasiklab,1
nagpapasok,1
nagpapasuri,1
nagpapasya,1
nagpapataas,3
nagpapatakbo,14
nagpapatalo,1
nagpapataw,2
nagpapatibay,1
nagpapatongpatong,2
nagpapatotoo,3
nagpapatrabaho,1
nagpapatrolya,2
nagpapatugtog,1
nagpapatugtug,1
nagpapatulog,1
nagpapatuloy,18
nagpapatunay,6
nagpapatupad,3
nagpapaturo,1
nagpapaunlad,2
nagpapautang,9
nagpapawala,1
nagpapayaman,1
nagpapayo,2
nagpapaypay,2
nagpapicture,1
nagpaplano,5
nagpaplanong,2
nagpaplit,1
nagpapopcorn,1
nagpaprint,1
nagpaputok,11
nagpaquotations,1
nagparamdam,2
nagparami,2
nagparatang,2
nagparating,1
nagparebound,1
nagparini,1
nagparinig,1
nagparis,1
nagparticipate,1
nagpasa,5
nagpasabi,2
nagpasabog,5
nagpasalamat,8
nagpasama,1
nagpasarado,1
nagpasaya,1
nagpasikat,2
nagpasiklab,2
nagpasimula,4
nagpasimulang,1
nagpasimuno,1
nagpasimunong,1
nagpasinaya,1
nagpasiya,7
nagpasok,1
nagpasya,18
nagpasyang,1
nagpataas,3
nagpatakbo,2
nagpatala,2
nagpatalastas,1
nagpatalo,1
nagpatalsik,1
nagpatanggal,1
nagpataw,1
nagpatawad,1
nagpatibay,9
nagpatigil,1
nagpatirapa,1
nagpatiwakal,2
nagpatotoo,2
nagpatrolya,2
nagpatugtug,1
nagpatuli,1
nagpatuloy,38
nagpatunay,1
nagpatunog,1
nagpatupad,3
nagpatuyo,1
nagpaulan,3
nagpaumanhin,1
nagpaunlad,1
nagpauso,1
nagpayanig,1
nagpayo,6
nagpex,2
nagpigil,1
nagpilit,1
nagpinsala,1
nagpinta,4
nagpipex,1
nagpipigil,1
nagpipilit,2
nagpipintura,1
nagpipista,2
nagpipistahan,1
nagpipizza,1
nagpiprisinta,1
nagpitas,1
nagpitsa,1
nagpitsipitsi,1
nagplano,5
nagplantsa,1
nagplaplano,1
nagpokus,3
nagpopolboron,1
nagpopost,3
nagpoprotekta,2
nagpoprotesta,13
nagpoprotestang,1
nagpositibo,8
nagpositibong,1
nagpost,4
nagpostpone,1
nagppasalamat,1
nagpraktis,1
nagprankisya,2
nagprapranses,2
nagpreorder,1
nagprepare,1
nagpresyo,1
nagpriprito,2
nagprito,1
nagprivate,1
nagpropropaganda,1
nagprotesta,4
nagprufruit,1
nagpugpugay,1
nagpulong,3
nagpumilit,2
nagpunta,13
nagpuntang,5
nagpuprotesta,3
nagpupulong,2
nagpupumilit,1
nagpupunas,1
nagpupuno,1
nagpupunta,1
nagpupunyagi,1
nagpupursigeng,1
nagpupusit,1
nagpuputo,4
nagpuspas,1
nagputo,1
nagpuyat,2
nagquit,1
nagraradyo,1
nagrecon,1
nagrecord,1
nagredirect,1
nagreklamo,5
nagrekober,2
nagrekomenda,1
nagrekord,1
nagrender,1
nagrenta,2
nagreply,6
nagreport,1
nagrepresenta,1
nagrequest,1
nagrereact,1
nagreregyula,1
nagrereklamo,9
nagrerelyenong,2
nagrerent,1
nagrerepaso,2
nagrereply,1
nagrerepresenta,4
nagrerestart,1
nagreresulta,3
nagreretweet,1
nagrereview,3
nagresign,1
nagresulta,9
nagretire,1
nagretiro,3
nagreunion,1
nagriribyu,1
nagriringi,1
nagriserts,1
nagrolyo,1
nagsa,1
nagsaad,8
nagsabi,240
nagsabing,49
nagsagawa,16
nagsakay,1
nagsala,1
nagsalaysay,2
nagsaliksik,3
nagsalita,54
nagsalsal,1
nagsalubong,1
nagsama,4
nagsampa,4
nagsandok,1
nagsangusapan,1
nagsanhi,2
nagsara,8
nagsarado,2
nagsarang,2
nagsarili,1
nagsariling,2
nagsarsaparilya,1
nagsasaad,7
nagsasaayos,1
nagsasabi,51
nagsasabing,47
nagsasad,1
nagsasagawa,10
nagsasahimpapawid,2
nagsasakdal,1
nagsasalabat,1
nagsasalaysay,1
nagsasaliksik,2
nagsasalin,1
nagsasalit,1
nagsasalita,39
nagsasalitang,2
nagsasamantalang,1
nagsasamba,1
nagsasampay,1
nagsasanay,3
nagsasandwits,1
nagsasansribal,1
nagsasara,6
nagsasarili,1
nagsasaulo,1
nagsasaya,3
nagsasayang,2
nagsasayaw,2
nagsasaysay,2
nagsawa,2
nagsaya,2
nagsayaw,2
nagseen,1
nagselos,1
nagsend,1
nagsentensiya,1
nagserbisyo,1
nagsesebo,1
nagsesend,1
nagsesenyasan,1
nagseserbesa,1
nagsesex,1
nagshare,1
nagshorts,1
nagsi,1
nagsiahon,1
nagsiasa,1
nagsibaling,1
nagsidaang,1
nagsidalo,1
nagsidating,1
nagsidatingan,1
nagsidinunhaling,1
nagsigalang,1
nagsigarilyo,2
nagsigawan,1
nagsikain,3
nagsikip,1
nagsiksik,1
nagsilabas,1
nagsilbi,8
nagsilbing,5
nagsilikas,1
nagsilusong,1
nagsimula,107
nagsimulang,24
nagsindi,5
nagsink,1
nagsinungalin,2
nagsinungaling,10
nagsipag,1
nagsipagalab,1
nagsipagkain,1
nagsipaglakbay,1
nagsipagsabi,1
nagsipangalat,1
nagsipangaral,1
nagsipanggilalas,1
nagsiparoon,3
nagsipunta,1
nagsisagot,1
nagsisampalataya,2
nagsisaya,1
nagsisi,6
nagsisigarilyo,2
nagsisigawan,1
nagsisihuho,1
nagsisiibig,1
nagsisiiyak,1
nagsisilbi,3
nagsisimba,6
nagsisimula,14
nagsisimulang,7
nagsisinamomo,1
nagsisinangag,1
nagsisinungaling,9
nagsisiparoon,1
nagsisipilyo,1
nagsisisampalataya,1
nagsisisi,8
nagsisitiwala,1
nagsisiwalat,1
nagsisiyasat,13
nagsitakas,1
nagsitinginan,1
nagsiupong,1
nagsiwalat,3
nagsiyosiyopaw,1
nagsiyukod,1
nagsorry,4
nagsoscroll,1
nagsosoftdrink,1
nagsosolo,1
nagspawns,1
nagstory,1
nagsubmit,1
nagsugo,1
nagsuhestyon,1
nagsuka,2
nagsuklay,2
nagsulat,24
nagsulong,3
nagsulputan,1
nagsulsol,1
nagsumbong,1
nagsumikap,1
nagsumite,1
nagsuot,4
nagsuplada,2
nagsuri,1
nagsusuklay,2
nagsusulat,9
nagsusulong,1
nagsusumikap,2
nagsusunog,1
nagsusuot,12
nagsususgest,1
nagsusushi,1
nagsusustena,1
nagsyashampoo,1
nagta,1
nagtaas,5
nagtagal,13
nagtagisan,1
nagtago,4
nagtagpo,4
nagtagumpay,8
nagtaguyod,5
nagtaka,3
nagtakda,4
nagtakip,1
nagtaksi,1
nagtala,12
nagtalaga,2
nagtalo,4
nagtalsikan,1
nagtalumpati,2
nagtambay,2
nagtamo,17
nagtampok,1
nagtanggal,3
nagtanghal,1
nagtanghalian,2
nagtangka,1
nagtangkang,7
nagtanim,11
nagtanong,24
nagtantiya,2
nagtantya,1
nagtanyag,1
nagtapon,1
nagtapos,23
nagtataas,1
nagtatabas,1
nagtatabasco,1
nagtataco,1
nagtatae,2
nagtatag,11
nagtatagal,2
nagtatagalog,1
nagtataglay,4
nagtatago,6
nagtatagong,1
nagtatagpo,2
nagtatagubilin,1
nagtatagumpay,4
nagtataguyod,1
nagtataka,16
nagtatakbo,2
nagtatakip,1
nagtatakipan,2
nagtataksil,1
nagtatala,4
nagtatalaga,1
nagtatalak,2
nagtatalik,2
nagtatalo,6
nagtatalop,3
nagtatambak,2
nagtatangghal,1
nagtatanggol,3
nagtatanghalian,2
nagtatangi,1
nagtatangka,2
nagtatangkang,1
nagtatanim,5
nagtatanong,10
nagtatanongang,1
nagtatapa,1
nagtatapat,1
nagtatapos,2
nagtatatak,1
nagtatrabaho,44
nagtatraydor,1
nagtawa,5
nagtawad,1
nagtawanan,1
nagtawang,1
nagtaxi,2
nagtaymaut,1
nagtayo,4
nagteleconference,1
nagtenis,1
nagtetenis,1
nagtetennis,1
nagtetext,1
nagtetraining,1
nagtetren,1
nagtext,1
nagtiis,1
nagtiklop,1
nagtimpla,1
nagtinapay,2
nagtinda,2
nagtindig,1
nagtipid,1
nagtipon,7
nagtipontipon,4
nagtira,1
nagtitext,1
nagtitibi,5
nagtitiis,1
nagtitiks,1
nagtitiktok,1
nagtitili,2
nagtitinapay,1
nagtitinda,13
nagtitinginan,1
nagtitipid,1
nagtitipon,2
nagtitipontipon,1
nagtitiwala,5
nagtitweet,1
nagtitwitter,1
nagtiwala,2
nagtmsd,1
nagtoothbrush,1
nagtotokwat,1
nagtotolerate,1
nagtotosino,1
nagtrabaho,32
nagtratrabaho,9
nagtratransporte,1
nagtren,1
nagtretreng,1
nagtry,1
nagtsampurado,4
nagtsatsa,1
nagtsatsampurado,3
nagtsotsokolate,1
nagttry,1
nagttweet,1
nagttyaga,1
nagtulak,5
nagtuloy,1
nagtulungan,1
nagtunggali,1
nagtungo,5
nagturo,25
nagtustos,2
nagtutuba,1
nagtutubo,1
nagtutugma,2
nagtutukoy,1
nagtutulak,2
nagtutulogtulugan,1
nagtutulongtulong,1
nagtutulugtulogan,1
nagtutulung,1
nagtutulungan,2
nagtutumpiktumpik,2
nagtutungo,1
nagtutuos,1
nagtuturo,18
nagtutustos,2
nagtweet,2
nagudyok,2
nagugat,1
naguguluhan,2
naguguluhang,1
nagugustuhan,1
nagugutom,10
naguhong,1
nagulam,1
nagulantang,1
nagulat,37
nagulo,2
nagumagahan,1
nagumpisa,2
nagumpisang,5
nagunfollow,1
nagungunang,1
nagungutong,1
nagupdate,2
nagusap,3
nagustuhan,14
nagutom,8
nagutos,9
naguube,1
naguudyok,1
naguulat,5
naguumapaw,1
naguumpisa,2
naguumpisang,1
naguunahan,2
naguusap,2
naguutos,1
nagviber,1
nagviolate,1
nagviview,1
nagwagi,7
nagwaging,1
nagwala,2
nagwasak,5
nagwawagi,2
nagwawakas,1
nagwawalwalan,1
nagwelcome,1
nagwelga,1
nagwewelgang,1
nagwidro,1
nagwika,4
nagwish,1
nagwiwika,1
nagwowori,3
nagwowork,2
nagyari,1
nagyaring,1
nagyaya,1
nagyayabang,1
nagyayari,1
nagyeyelo,2
nagyosi,1
nagyoyosi,1
nahadlangan,1
nahagulgol,2
nahahadlangan,1
nahahanap,2
nahaharap,13
nahahati,56
nahain,1
nahalal,18
nahalungkat,3
nahampas,1
nahanap,9
nahapay,1
naharangan,1
naharap,1
nahari,1
nahataw,1
nahati,5
nahatulan,8
nahatulang,1
nahawa,2
nahawaang,1
nahawahan,1
nahawakan,1
nahiga,4
nahighlight,1
nahigop,1
nahihibang,1
nahihigang,1
nahihihiwagaan,1
nahihilo,7
nahihina,1
nahihinaan,1
nahihingian,1
nahihirapan,16
nahihirapang,2
nahihita,1
nahihiya,14
nahihiyang,1
nahikayat,1
nahilig,1
nahilo,3
nahimasmasan,1
nahimatay,1
nahimod,1
nahinto,2
nahipo,1
nahirang,3
nahirapan,12
nahirapang,1
nahirati,2
nahiwalay,1
nahiwatigan,1
nahiya,3
nahuhuli,4
nahuhulog,2
nahuhumaling,1
nahukot,1
nahulaan,2
nahuli,34
nahuling,12
nahulog,34
naiayos,1
naiba,1
naibabalita,1
naibalik,1
naibalita,3
naibalitang,2
naibangga,1
naibenta,1
naibibigay,1
naibibilang,1
naibigay,5
naiblaita,1
naibotong,2
naibubuo,1
naibuka,1
naicompress,1
naidayo,1
naideklarang,1
naideploy,1
naidulot,4
naigulong,1
naihabla,1
naihahabol,1
naihahandog,1
naihalal,1
naihanda,1
naihatid,2
naihayag,3
naihi,1
naihian,1
naiiba,10
naiibang,2
naiigpawan,1
naiihi,1
naiiihi,1
naiikot,1
naiilabas,1
naiimpake,1
naiimpeksyon,1
naiimpluwensiya,1
naiimpluwensyahan,8
naiimport,1
naiinggit,6
naiingit,1
naiinip,2
naiinis,15
naiinitan,2
naiinlove,1
naiinsecure,1
naiintidihan,1
naiintindihan,41
naiintriga,2
naiipit,1
naiipong,1
naiirita,3
naiisip,17
naiistress,1
naiiwan,1
naiiwasan,1
naiiyak,33
naijebs,1
naikukuwento,1
nailabas,4
nailagay,5
nailalagay,1
nailalarawan,11
nailarawan,1
nailaro,1
nailathala,6
nailigtas,7
nailihis,1
nailikas,1
naililipat,1
nailipat,1
nailista,1
nailock,1
nailuklok,1
nailusot,1
naimbag,1
naimbento,1
naimbestigahan,1
naimmune,1
naimpeach,1
naimpeksyon,1
naimpid,1
naimpluwensiyahan,4
naimpluwensyahan,1
naimpres,1
nainform,1
nainggit,1
nainis,2
nainlab,1
nainlove,1
nainom,3
nainsulto,2
naintindihan,16
naintriga,1
naintubate,1
nainulat,1
naipa,1
naipaalam,1
naipadala,1
naipagbigay,1
naipagbili,1
naipagkait,1
naipagsabi,1
naipahayag,5
naipakikila,1
naipakilala,1
naipakulong,2
naipaliwanag,1
naipamimigay,1
naipanalo,1
naipangako,1
naipanukala,1
naipapakita,1
naipapasa,2
naipasa,3
naipasang,2
naipasok,3
naipatas,1
naipatupad,1
naipauwi,1
naipit,4
naipon,6
naipong,4
naipost,1
naipublish,1
naireklamo,1
nairekord,1
naisaayos,3
naisagawa,4
naisahimpapawid,1
naisalba,1
naisalbang,1
naisama,2
naisasagawa,1
naisayawsumayaw,1
naisin,1
naisip,44
naisipan,4
naisipang,1
naistorbo,1
naistress,1
naisugod,1
naisulat,6
naisumite,2
naitaas,1
naitabi,1
naitago,2
naitala,26
naitalaga,2
naitalang,8
naitampok,1
naitanghal,1
naitanong,2
naitatag,5
naitatala,1
naitatampok,1
naitatanong,1
naitatlo,1
naitawid,1
naitayo,1
naitayong,1
naitklab,1
naitulong,1
naituro,2
naituturing,1
naituturo,1
naiulat,40
naiuulat,1
naiuwi,1
naiv,1
naiwan,15
naiwanan,1
naiwang,8
naiwasan,2
naiyak,10
najejebs,1
nakaaakit,1
nakaaapekto,1
nakaabot,5
nakaakyat,1
nakaalis,3
nakaangkla,1
nakaano,1
nakaantalang,1
nakaantok,1
nakaapekto,8
nakaasul,1
nakaaway,1
nakaayos,2
nakababatang,4
nakabakas,1
nakabakod,1
nakabalik,3
nakabaliktad,2
nakabalot,5
nakabangga,1
nakabantay,1
nakabaon,1
nakabaong,1
nakabasa,3
nakabase,31
nakabaseng,1
nakabatay,5
nakabathing,1
nakabawas,1
nakabawi,2
nakabenta,1
nakabentilador,1
nakabigla,1
nakabihis,2
nakabilanggo,2
nakabili,1
nakabimbin,1
nakabinbin,1
nakabitin,6
nakabiting,1
nakabiyahe,3
nakaboto,2
nakabukaka,1
nakabukas,4
nakabukod,1
nakaburol,2
